industry_code,industry_name,indivs,pacs,total,last_updated,cycle
K01,Lawyers/Law Firms,1334365,123100,1457465,06/10/2019,2018
F10,Real Estate,1138917,83500,1222417,06/10/2019,2018
F07,Securities & Investment,642363,66700,709063,06/10/2019,2018
W06,Retired,592308,0,592308,06/10/2019,2018
Q05,Pro-Israel,487922,98000,585922,06/10/2019,2018
H01,Health Professionals,456544,12500,469044,06/10/2019,2018
K02,Lobbyists,423845,15000,438845,06/10/2019,2018
Q03,Leadership PACs,2300,335294,337594,06/10/2019,2018
F09,Insurance,182272,97600,279872,06/10/2019,2018
H04,Pharmaceuticals/Health Products,80189,171000,251189,06/10/2019,2018
