industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,1565108,0,1565108,06/10/2019,2018
Q01,Republican/Conservative,939192,76444,1015636,06/10/2019,2018
F10,Real Estate,584066,36000,620066,06/10/2019,2018
Q03,Leadership PACs,0,578100,578100,06/10/2019,2018
F07,Securities & Investment,548492,9500,557992,06/10/2019,2018
H01,Health Professionals,279567,214531,494098,06/10/2019,2018
K01,Lawyers/Law Firms,296755,57950,354705,06/10/2019,2018
E01,Oil & Gas,179719,132200,311919,06/10/2019,2018
K02,Lobbyists,299922,1500,301422,06/10/2019,2018
F13,Misc Finance,233488,18000,251488,06/10/2019,2018
