industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q01,Republican/Conservative,245076,23850,268926,06/10/2019,2018
Q03,Leadership PACs,155310,108545,263855,06/10/2019,2018
E01,Oil & Gas,92900,27000,119900,06/10/2019,2018
W06,Retired,85686,0,85686,06/10/2019,2018
F10,Real Estate,68517,7500,76017,06/10/2019,2018
F07,Securities & Investment,68010,0,68010,06/10/2019,2018
K01,Lawyers/Law Firms,60105,0,60105,06/10/2019,2018
F13,Misc Finance,36199,0,36199,06/10/2019,2018
Q16,Candidate Committees,0,33000,33000,06/10/2019,2018
C04,Construction Services,26000,1000,27000,06/10/2019,2018
