industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,957572,0,957572,06/10/2019,2018
K01,Lawyers/Law Firms,577328,156234,733562,06/10/2019,2018
H04,Pharmaceuticals/Health Products,124708,482250,606958,06/10/2019,2018
K02,Lobbyists,497348,10119,507467,06/10/2019,2018
H01,Health Professionals,164406,308382,472788,06/10/2019,2018
Q08,Women's Issues,402052,25000,427052,06/10/2019,2018
F09,Insurance,94831,289782,384613,06/10/2019,2018
F07,Securities & Investment,260945,95500,356445,06/10/2019,2018
Q03,Leadership PACs,5,332400,332405,06/10/2019,2018
B12,Electronics Mfg & Equip,230046,99500,329546,06/10/2019,2018
