industry_code,industry_name,indivs,pacs,total,last_updated,cycle
K01,Lawyers/Law Firms,42630,7500,50130,06/10/2019,2018
F10,Real Estate,38711,6000,44711,06/10/2019,2018
F07,Securities & Investment,25900,15500,41400,06/10/2019,2018
P04,Public Sector Unions,0,38500,38500,06/10/2019,2018
H01,Health Professionals,32736,5500,38236,06/10/2019,2018
Q03,Leadership PACs,0,37250,37250,06/10/2019,2018
P01,Building Trade Unions,0,31000,31000,06/10/2019,2018
P03,Transportation Unions,0,29500,29500,06/10/2019,2018
P02,Industrial Unions,0,25000,25000,06/10/2019,2018
Q16,Candidate Committees,4400,20000,24400,06/10/2019,2018
