industry_code,industry_name,indivs,pacs,total,last_updated,cycle
K01,Lawyers/Law Firms,2262368,76500,2338868,06/10/2019,2018
W06,Retired,1334402,0,1334402,06/10/2019,2018
B02,TV/Movies/Music,1150096,8500,1158596,06/10/2019,2018
F07,Securities & Investment,763748,5475,769223,06/10/2019,2018
F10,Real Estate,633839,1500,635339,06/10/2019,2018
Q08,Women's Issues,542432,30492,572924,06/10/2019,2018
W04,Education,566934,0,566934,06/10/2019,2018
N05,Business Services,506057,8200,514257,06/10/2019,2018
H01,Health Professionals,365075,15000,380075,06/10/2019,2018
B12,Electronics Mfg & Equip,359615,17000,376615,06/10/2019,2018
