industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,865106,0,865106,03/20/2023,2022
Q01,Republican/Conservative,490079,48250,538329,03/20/2023,2022
F10,Real Estate,158474,0,158474,03/20/2023,2022
Q03,Leadership PACs,0,121200,121200,03/20/2023,2022
F07,Securities & Investment,105921,0,105921,03/20/2023,2022
A06,Livestock,93961,0,93961,03/20/2023,2022
E01,Oil & Gas,50500,18400,68900,03/20/2023,2022
H01,Health Professionals,54329,0,54329,03/20/2023,2022
F13,Misc Finance,40805,0,40805,03/20/2023,2022
K01,Lawyers/Law Firms,35953,2500,38453,03/20/2023,2022
