industry_code,industry_name,indivs,pacs,total,last_updated,cycle
K01,Lawyers/Law Firms,127470,21000,148470,06/10/2019,2018
Q02,Democratic/Liberal,118856,3700,122556,06/10/2019,2018
F10,Real Estate,111411,11000,122411,06/10/2019,2018
F07,Securities & Investment,79817,11000,90817,06/10/2019,2018
B02,TV/Movies/Music,59951,29500,89451,06/10/2019,2018
W06,Retired,75098,0,75098,06/10/2019,2018
H01,Health Professionals,26561,44500,71061,06/10/2019,2018
Q09,Human Rights,25942,17968,43910,06/10/2019,2018
H04,Pharmaceuticals/Health Products,19400,17000,36400,06/10/2019,2018
P04,Public Sector Unions,1025,32500,33525,06/10/2019,2018
