industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,80525,0,80525,06/10/2019,2018
C01,General Contractors,53850,2000,55850,06/10/2019,2018
Q03,Leadership PACs,0,49500,49500,06/10/2019,2018
F10,Real Estate,37799,5000,42799,06/10/2019,2018
C05,Building Materials & Equipment,40100,2500,42600,06/10/2019,2018
K01,Lawyers/Law Firms,36675,1500,38175,06/10/2019,2018
A01,Crop Production & Basic Processing,26100,8000,34100,06/10/2019,2018
N12,Misc Business,31400,2500,33900,06/10/2019,2018
F06,Finance/Credit Companies,28750,1500,30250,06/10/2019,2018
N15,Misc Manufacturing & Distributing,23100,2500,25600,06/10/2019,2018
