industry_code,industry_name,indivs,pacs,total,last_updated,cycle
D01,Defense Aerospace,128140,72000,200140,06/10/2019,2018
F10,Real Estate,167760,29390,197150,06/10/2019,2018
D02,Defense Electronics,4200,73000,77200,06/10/2019,2018
D03,Misc Defense,33900,42500,76400,06/10/2019,2018
K02,Lobbyists,71594,3071,74665,06/10/2019,2018
W06,Retired,72560,0,72560,06/10/2019,2018
E01,Oil & Gas,54850,17500,72350,06/10/2019,2018
K01,Lawyers/Law Firms,37090,31000,68090,06/10/2019,2018
Q10,Misc Issues,68000,0,68000,06/10/2019,2018
M01,Air Transport,5985,61000,66985,06/10/2019,2018
