industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q03,Leadership PACs,0,75000,75000,03/20/2023,2022
Q05,Pro-Israel,42150,19900,62050,03/20/2023,2022
K01,Lawyers/Law Firms,37250,15000,52250,03/20/2023,2022
F10,Real Estate,33579,13500,47079,03/20/2023,2022
D03,Misc Defense,8050,31500,39550,03/20/2023,2022
D01,Defense Aerospace,500,37000,37500,03/20/2023,2022
W06,Retired,37385,0,37385,03/20/2023,2022
E08,Electric Utilities,50,29500,29550,03/20/2023,2022
H01,Health Professionals,15648,12500,28148,03/20/2023,2022
F09,Insurance,0,27500,27500,03/20/2023,2022
