industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F07,Securities & Investment,789345,0,789345,06/10/2019,2018
W06,Retired,642452,0,642452,06/10/2019,2018
K01,Lawyers/Law Firms,454310,12500,466810,06/10/2019,2018
W04,Education,427203,0,427203,06/10/2019,2018
Q02,Democratic/Liberal,344080,43509,387589,06/10/2019,2018
N05,Business Services,256053,0,256053,06/10/2019,2018
F10,Real Estate,244828,2000,246828,06/10/2019,2018
Q03,Leadership PACs,39612,193639,233251,06/10/2019,2018
Q08,Women's Issues,165140,35000,200140,06/10/2019,2018
W02,Non-Profit Institutions,199966,0,199966,06/10/2019,2018
