industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,173533,0,173533,03/20/2023,2022
Q01,Republican/Conservative,105604,11500,117104,03/20/2023,2022
A01,Crop Production & Basic Processing,37220,39000,76220,03/20/2023,2022
H01,Health Professionals,24945,43000,67945,03/20/2023,2022
K02,Lobbyists,64250,1500,65750,03/20/2023,2022
Q03,Leadership PACs,0,59000,59000,03/20/2023,2022
F10,Real Estate,32437,22500,54937,03/20/2023,2022
F09,Insurance,4850,37000,41850,03/20/2023,2022
Q05,Pro-Israel,25105,11000,36105,03/20/2023,2022
K01,Lawyers/Law Firms,26675,8000,34675,03/20/2023,2022
