industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F09,Insurance,19175,224000,243175,03/20/2023,2022
H01,Health Professionals,54695,166500,221195,03/20/2023,2022
F07,Securities & Investment,34150,128000,162150,03/20/2023,2022
H04,Pharmaceuticals/Health Products,26825,121000,147825,03/20/2023,2022
H03,Health Services/HMOs,26650,81500,108150,03/20/2023,2022
K01,Lawyers/Law Firms,26920,55250,82170,03/20/2023,2022
H02,Hospitals/Nursing Homes,16250,62000,78250,03/20/2023,2022
F03,Commercial Banks,1500,63500,65000,03/20/2023,2022
E01,Oil & Gas,12100,47750,59850,03/20/2023,2022
F10,Real Estate,4850,50500,55350,03/20/2023,2022
