industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q05,Pro-Israel,974286,44500,1018786,03/20/2023,2022
F10,Real Estate,212090,53500,265590,03/20/2023,2022
W06,Retired,212253,0,212253,03/20/2023,2022
F07,Securities & Investment,189983,10000,199983,03/20/2023,2022
K01,Lawyers/Law Firms,126391,34500,160891,03/20/2023,2022
Q03,Leadership PACs,0,127800,127800,03/20/2023,2022
Q02,Democratic/Liberal,36600,67700,104300,03/20/2023,2022
P01,Building Trade Unions,750,94500,95250,03/20/2023,2022
P04,Public Sector Unions,0,89000,89000,03/20/2023,2022
F09,Insurance,32979,46000,78979,03/20/2023,2022
