industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,238255,0,238255,03/20/2023,2022
Q10,Misc Issues,141800,9000,150800,03/20/2023,2022
E01,Oil & Gas,35630,73500,109130,03/20/2023,2022
F07,Securities & Investment,96935,3000,99935,03/20/2023,2022
Q01,Republican/Conservative,54348,35500,89848,03/20/2023,2022
Q03,Leadership PACs,0,86000,86000,03/20/2023,2022
F10,Real Estate,53521,20000,73521,03/20/2023,2022
P03,Transportation Unions,1575,69500,71075,03/20/2023,2022
M01,Air Transport,5045,49500,54545,03/20/2023,2022
A01,Crop Production & Basic Processing,8050,39500,47550,03/20/2023,2022
