industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,590641,0,590641,03/20/2023,2022
K01,Lawyers/Law Firms,235055,13800,248855,03/20/2023,2022
W04,Education,190039,0,190039,03/20/2023,2022
Q02,Democratic/Liberal,135588,16900,152488,03/20/2023,2022
F07,Securities & Investment,109383,0,109383,03/20/2023,2022
F10,Real Estate,91560,16000,107560,03/20/2023,2022
W03,Civil Servants/Public Officials,96412,0,96412,03/20/2023,2022
H01,Health Professionals,70244,19000,89244,03/20/2023,2022
P04,Public Sector Unions,285,86500,86785,03/20/2023,2022
Q05,Pro-Israel,72326,10000,82326,03/20/2023,2022
