industry_code,industry_name,indivs,pacs,total,last_updated,cycle
K01,Lawyers/Law Firms,233840,19000,252840,06/10/2019,2018
F10,Real Estate,50358,8500,58858,06/10/2019,2018
P03,Transportation Unions,0,52500,52500,06/10/2019,2018
Q03,Leadership PACs,0,46700,46700,06/10/2019,2018
B02,TV/Movies/Music,43742,1100,44842,06/10/2019,2018
F07,Securities & Investment,42651,2000,44651,06/10/2019,2018
Q02,Democratic/Liberal,29472,14950,44422,06/10/2019,2018
P01,Building Trade Unions,0,42500,42500,06/10/2019,2018
Q08,Women's Issues,32408,10000,42408,06/10/2019,2018
W06,Retired,38527,0,38527,06/10/2019,2018
