industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q09,Human Rights,276511,11500,288011,06/10/2019,2018
K01,Lawyers/Law Firms,136670,9750,146420,06/10/2019,2018
W06,Retired,142771,0,142771,06/10/2019,2018
Q03,Leadership PACs,1357,87700,89057,06/10/2019,2018
Q02,Democratic/Liberal,48372,17700,66072,06/10/2019,2018
W04,Education,64498,0,64498,06/10/2019,2018
N05,Business Services,58568,0,58568,06/10/2019,2018
Q08,Women's Issues,38339,10000,48339,06/10/2019,2018
Q16,Candidate Committees,4700,42000,46700,06/10/2019,2018
P04,Public Sector Unions,2890,40500,43390,06/10/2019,2018
