industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F07,Securities & Investment,1727795,121450,1849245,06/10/2019,2018
W06,Retired,1244607,0,1244607,06/10/2019,2018
Q01,Republican/Conservative,823277,83883,907160,06/10/2019,2018
F10,Real Estate,605675,26500,632175,06/10/2019,2018
E01,Oil & Gas,506720,95600,602320,06/10/2019,2018
K01,Lawyers/Law Firms,492371,70865,563236,06/10/2019,2018
Q03,Leadership PACs,22300,486571,508871,06/10/2019,2018
H01,Health Professionals,417116,63500,480616,06/10/2019,2018
F13,Misc Finance,453746,20500,474246,06/10/2019,2018
F03,Commercial Banks,232134,194750,426884,06/10/2019,2018
