industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q03,Leadership PACs,0,325100,325100,03/20/2023,2022
W06,Retired,245865,0,245865,03/20/2023,2022
F10,Real Estate,109299,9500,118799,03/20/2023,2022
F09,Insurance,68100,28150,96250,03/20/2023,2022
Q16,Candidate Committees,0,93000,93000,03/20/2023,2022
F07,Securities & Investment,65005,10000,75005,03/20/2023,2022
K01,Lawyers/Law Firms,59315,6500,65815,03/20/2023,2022
H01,Health Professionals,45450,12000,57450,03/20/2023,2022
N15,Misc Manufacturing & Distributing,23500,21000,44500,03/20/2023,2022
Q01,Republican/Conservative,27083,17250,44333,03/20/2023,2022
