industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,68350,0,68350,06/10/2019,2018
F10,Real Estate,32000,10500,42500,06/10/2019,2018
D01,Defense Aerospace,250,40500,40750,06/10/2019,2018
H01,Health Professionals,28250,4500,32750,06/10/2019,2018
M04,Railroads,19350,13000,32350,06/10/2019,2018
Q03,Leadership PACs,0,26500,26500,06/10/2019,2018
F09,Insurance,12400,14000,26400,06/10/2019,2018
C01,General Contractors,23100,1000,24100,06/10/2019,2018
N15,Misc Manufacturing & Distributing,1550,20499,22049,06/10/2019,2018
M05,Sea Transport,1000,20500,21500,06/10/2019,2018
