industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,5711313,0,5711313,03/20/2023,2022
H01,Health Professionals,361377,183500,544877,03/20/2023,2022
W04,Education,521707,0,521707,03/20/2023,2022
F07,Securities & Investment,420995,47500,468495,03/20/2023,2022
K01,Lawyers/Law Firms,402805,63500,466305,03/20/2023,2022
F10,Real Estate,336502,45000,381502,03/20/2023,2022
B02,TV/Movies/Music,326385,9000,335385,03/20/2023,2022
W03,Civil Servants/Public Officials,194454,0,194454,03/20/2023,2022
B12,Electronics Mfg & Equip,153464,24500,177964,03/20/2023,2022
N05,Business Services,167542,2500,170042,03/20/2023,2022
