industry_code,industry_name,indivs,pacs,total,last_updated,cycle
H01,Health Professionals,22688,86500,109188,06/10/2019,2018
K01,Lawyers/Law Firms,66768,26500,93268,06/10/2019,2018
P04,Public Sector Unions,0,76000,76000,06/10/2019,2018
W04,Education,56436,0,56436,06/10/2019,2018
K02,Lobbyists,54734,500,55234,06/10/2019,2018
P01,Building Trade Unions,0,51500,51500,06/10/2019,2018
W06,Retired,48828,0,48828,06/10/2019,2018
W02,Non-Profit Institutions,20131,22500,42631,06/10/2019,2018
P02,Industrial Unions,0,40200,40200,06/10/2019,2018
P05,Misc Unions,2500,36500,39000,06/10/2019,2018
