industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,8522501,0,8522501,03/20/2023,2022
K01,Lawyers/Law Firms,2062898,20000,2082898,03/20/2023,2022
W04,Education,2011763,0,2011763,03/20/2023,2022
H01,Health Professionals,1045920,10000,1055920,03/20/2023,2022
Q02,Democratic/Liberal,843340,69857,913197,03/20/2023,2022
F07,Securities & Investment,767264,0,767264,03/20/2023,2022
F10,Real Estate,719387,0,719387,03/20/2023,2022
W03,Civil Servants/Public Officials,658424,0,658424,03/20/2023,2022
N05,Business Services,635593,0,635593,03/20/2023,2022
B02,TV/Movies/Music,558378,0,558378,03/20/2023,2022
