industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,2487674,0,2487674,03/20/2023,2022
Q02,Democratic/Liberal,575197,12000,587197,03/20/2023,2022
W04,Education,465938,0,465938,03/20/2023,2022
H01,Health Professionals,256059,40000,296059,03/20/2023,2022
Q03,Leadership PACs,0,290100,290100,03/20/2023,2022
K01,Lawyers/Law Firms,265404,16500,281904,03/20/2023,2022
F07,Securities & Investment,240567,0,240567,03/20/2023,2022
B12,Electronics Mfg & Equip,165271,0,165271,03/20/2023,2022
W03,Civil Servants/Public Officials,164934,0,164934,03/20/2023,2022
F10,Real Estate,137885,10000,147885,03/20/2023,2022
