industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,543952,0,543952,03/20/2023,2022
F07,Securities & Investment,270953,0,270953,03/20/2023,2022
Q03,Leadership PACs,0,250000,250000,03/20/2023,2022
Q01,Republican/Conservative,210678,36900,247578,03/20/2023,2022
F10,Real Estate,245504,0,245504,03/20/2023,2022
E01,Oil & Gas,96682,42400,139082,03/20/2023,2022
F09,Insurance,57255,31500,88755,03/20/2023,2022
H01,Health Professionals,52053,10000,62053,03/20/2023,2022
A06,Livestock,49987,6000,55987,03/20/2023,2022
A01,Crop Production & Basic Processing,43346,500,43846,03/20/2023,2022
