industry_code,industry_name,indivs,pacs,total,last_updated,cycle
A01,Crop Production & Basic Processing,111120,87000,198120,03/20/2023,2022
Q03,Leadership PACs,60,179000,179060,03/20/2023,2022
F07,Securities & Investment,128110,13500,141610,03/20/2023,2022
W06,Retired,86844,0,86844,03/20/2023,2022
K02,Lobbyists,75975,0,75975,03/20/2023,2022
H01,Health Professionals,53384,22500,75884,03/20/2023,2022
F10,Real Estate,54104,16500,70604,03/20/2023,2022
C01,General Contractors,55850,14500,70350,03/20/2023,2022
F09,Insurance,24400,45750,70150,03/20/2023,2022
Q16,Candidate Committees,0,62991,62991,03/20/2023,2022
