industry_code,industry_name,indivs,pacs,total,last_updated,cycle
H01,Health Professionals,121661,116382,238043,03/20/2023,2022
Q03,Leadership PACs,0,115400,115400,03/20/2023,2022
W06,Retired,104401,0,104401,03/20/2023,2022
Q01,Republican/Conservative,60766,5500,66266,03/20/2023,2022
F10,Real Estate,56125,3000,59125,03/20/2023,2022
K02,Lobbyists,55550,500,56050,03/20/2023,2022
H04,Pharmaceuticals/Health Products,11050,35900,46950,03/20/2023,2022
K01,Lawyers/Law Firms,28850,9500,38350,03/20/2023,2022
N02,"Beer, Wine & Liquor",23000,10000,33000,03/20/2023,2022
A01,Crop Production & Basic Processing,4900,24500,29400,03/20/2023,2022
