industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q03,Leadership PACs,0,495632,495632,06/10/2019,2018
F09,Insurance,65324,168000,233324,06/10/2019,2018
K02,Lobbyists,211041,6648,217689,06/10/2019,2018
K01,Lawyers/Law Firms,104498,110475,214973,06/10/2019,2018
B09,Telecom Services,73550,137300,210850,06/10/2019,2018
F07,Securities & Investment,190972,18500,209472,06/10/2019,2018
W06,Retired,206472,0,206472,06/10/2019,2018
A01,Crop Production & Basic Processing,68082,121052,189134,06/10/2019,2018
A07,Agricultural Services/Products,52425,134750,187175,06/10/2019,2018
F10,Real Estate,117358,47500,164858,06/10/2019,2018
