industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F07,Securities & Investment,1244918,1500,1246418,06/10/2019,2018
W06,Retired,665835,0,665835,06/10/2019,2018
Q01,Republican/Conservative,540890,48700,589590,06/10/2019,2018
E01,Oil & Gas,421299,96100,517399,06/10/2019,2018
F10,Real Estate,473443,12000,485443,06/10/2019,2018
Q03,Leadership PACs,0,425100,425100,06/10/2019,2018
K01,Lawyers/Law Firms,285256,27750,313006,06/10/2019,2018
F13,Misc Finance,281020,1000,282020,06/10/2019,2018
N15,Misc Manufacturing & Distributing,191530,10000,201530,06/10/2019,2018
N13,Chemical & Related Manufacturing,152375,28500,180875,06/10/2019,2018
