industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,535689,0,535689,03/20/2023,2022
Q03,Leadership PACs,21810,280201,302011,03/20/2023,2022
Q02,Democratic/Liberal,205911,51000,256911,03/20/2023,2022
F07,Securities & Investment,167967,14000,181967,03/20/2023,2022
K01,Lawyers/Law Firms,126878,25250,152128,03/20/2023,2022
H01,Health Professionals,51554,89500,141054,03/20/2023,2022
Q16,Candidate Committees,0,117773,117773,03/20/2023,2022
F10,Real Estate,85692,28000,113692,03/20/2023,2022
H03,Health Services/HMOs,22540,83500,106040,03/20/2023,2022
Q10,Misc Issues,81600,8725,90325,03/20/2023,2022
