industry_code,industry_name,indivs,pacs,total,last_updated,cycle
B12,Electronics Mfg & Equip,98288,58500,156788,06/10/2019,2018
F09,Insurance,4063,119000,123063,06/10/2019,2018
F07,Securities & Investment,55625,64000,119625,06/10/2019,2018
W06,Retired,101037,0,101037,06/10/2019,2018
H04,Pharmaceuticals/Health Products,10281,87200,97481,06/10/2019,2018
H01,Health Professionals,22221,52000,74221,06/10/2019,2018
Q02,Democratic/Liberal,63288,6000,69288,06/10/2019,2018
F10,Real Estate,27408,37000,64408,06/10/2019,2018
B13,Internet,38162,21000,59162,06/10/2019,2018
K01,Lawyers/Law Firms,30267,28150,58417,06/10/2019,2018
