industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F09,Insurance,894,87500,88394,06/10/2019,2018
P04,Public Sector Unions,335,74500,74835,06/10/2019,2018
H01,Health Professionals,8710,62750,71460,06/10/2019,2018
P01,Building Trade Unions,125,65000,65125,06/10/2019,2018
W06,Retired,58551,0,58551,06/10/2019,2018
P02,Industrial Unions,3,54500,54503,06/10/2019,2018
K01,Lawyers/Law Firms,25982,15750,41732,06/10/2019,2018
P05,Misc Unions,5125,32000,37125,06/10/2019,2018
P03,Transportation Unions,0,36000,36000,06/10/2019,2018
W04,Education,32406,0,32406,06/10/2019,2018
