industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,187733,0,187733,03/20/2023,2022
H01,Health Professionals,20286,84900,105186,03/20/2023,2022
F07,Securities & Investment,59585,44500,104085,03/20/2023,2022
F10,Real Estate,47150,50500,97650,03/20/2023,2022
F09,Insurance,8752,88500,97252,03/20/2023,2022
N07,Casinos/Gambling,91174,0,91174,03/20/2023,2022
Q02,Democratic/Liberal,72480,9000,81480,03/20/2023,2022
K01,Lawyers/Law Firms,43350,30250,73600,03/20/2023,2022
P04,Public Sector Unions,340,72500,72840,03/20/2023,2022
A10,Forestry & Forest Products,21659,40000,61659,03/20/2023,2022
