industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,3898290,0,3898290,06/10/2019,2018
Q02,Democratic/Liberal,1344432,19855,1364287,06/10/2019,2018
W04,Education,1219375,0,1219375,06/10/2019,2018
K01,Lawyers/Law Firms,1205178,14000,1219178,06/10/2019,2018
Q08,Women's Issues,1110181,13005,1123186,06/10/2019,2018
H01,Health Professionals,460972,3000,463972,06/10/2019,2018
B02,TV/Movies/Music,428962,0,428962,06/10/2019,2018
F10,Real Estate,419862,2000,421862,06/10/2019,2018
F07,Securities & Investment,382809,0,382809,06/10/2019,2018
B01,Printing & Publishing,341019,0,341019,06/10/2019,2018
