industry_code,industry_name,indivs,pacs,total,last_updated,cycle
E01,Oil & Gas,11258,85000,96258,03/20/2023,2022
B09,Telecom Services,11600,82400,94000,03/20/2023,2022
E08,Electric Utilities,500,79500,80000,03/20/2023,2022
H04,Pharmaceuticals/Health Products,500,62500,63000,03/20/2023,2022
H01,Health Professionals,14710,46500,61210,03/20/2023,2022
F09,Insurance,3550,54000,57550,03/20/2023,2022
W06,Retired,56753,0,56753,03/20/2023,2022
B12,Electronics Mfg & Equip,500,48500,49000,03/20/2023,2022
M02,Automotive,1750,42500,44250,03/20/2023,2022
H03,Health Services/HMOs,2530,40000,42530,03/20/2023,2022
