industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F07,Securities & Investment,64335,0,64335,03/20/2023,2022
W06,Retired,42269,0,42269,03/20/2023,2022
N07,Casinos/Gambling,41674,0,41674,03/20/2023,2022
F10,Real Estate,33546,0,33546,03/20/2023,2022
P03,Transportation Unions,0,32000,32000,03/20/2023,2022
K01,Lawyers/Law Firms,21950,7750,29700,03/20/2023,2022
P01,Building Trade Unions,0,28500,28500,03/20/2023,2022
W02,Non-Profit Institutions,25121,0,25121,03/20/2023,2022
M05,Sea Transport,17100,6500,23600,03/20/2023,2022
E01,Oil & Gas,5883,17500,23383,03/20/2023,2022
