industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,1428765,0,1428765,03/20/2023,2022
Q01,Republican/Conservative,673501,6000,679501,03/20/2023,2022
F10,Real Estate,141859,10000,151859,03/20/2023,2022
F07,Securities & Investment,144517,1000,145517,03/20/2023,2022
Q05,Pro-Israel,121366,17500,138866,03/20/2023,2022
H01,Health Professionals,46905,3500,50405,03/20/2023,2022
N05,Business Services,37507,0,37507,03/20/2023,2022
N15,Misc Manufacturing & Distributing,35223,0,35223,03/20/2023,2022
M01,Air Transport,4565,29500,34065,03/20/2023,2022
P01,Building Trade Unions,300,32000,32300,03/20/2023,2022
