industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,827006,0,827006,03/20/2023,2022
Q01,Republican/Conservative,302562,0,302562,03/20/2023,2022
K02,Lobbyists,79770,0,79770,03/20/2023,2022
A01,Crop Production & Basic Processing,47938,15069,63007,03/20/2023,2022
F07,Securities & Investment,59942,0,59942,03/20/2023,2022
F10,Real Estate,48540,8500,57040,03/20/2023,2022
H01,Health Professionals,35282,12500,47782,03/20/2023,2022
H04,Pharmaceuticals/Health Products,12565,26000,38565,03/20/2023,2022
H02,Hospitals/Nursing Homes,6756,30000,36756,03/20/2023,2022
F09,Insurance,23496,7500,30996,03/20/2023,2022
