industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,1642350,0,1642350,06/10/2019,2018
K01,Lawyers/Law Firms,1199373,42900,1242273,06/10/2019,2018
F07,Securities & Investment,688096,81000,769096,06/10/2019,2018
H01,Health Professionals,299537,194000,493537,06/10/2019,2018
W04,Education,464110,0,464110,06/10/2019,2018
F10,Real Estate,374261,38000,412261,06/10/2019,2018
N05,Business Services,315383,15000,330383,06/10/2019,2018
F09,Insurance,70801,220500,291301,06/10/2019,2018
B01,Printing & Publishing,250968,1000,251968,06/10/2019,2018
Q02,Democratic/Liberal,213119,14530,227649,06/10/2019,2018
