industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,45028,0,45028,03/20/2023,2022
Q01,Republican/Conservative,28322,5000,33322,03/20/2023,2022
C05,Building Materials & Equipment,17750,2500,20250,03/20/2023,2022
W08,For-Profit Education,12088,4000,16088,03/20/2023,2022
K01,Lawyers/Law Firms,8050,4500,12550,03/20/2023,2022
C01,General Contractors,5521,5000,10521,03/20/2023,2022
M02,Automotive,3900,5000,8900,03/20/2023,2022
F03,Commercial Banks,300,7000,7300,03/20/2023,2022
A01,Crop Production & Basic Processing,6575,0,6575,03/20/2023,2022
M01,Air Transport,2000,4500,6500,03/20/2023,2022
