industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F09,Insurance,9525,154000,163525,06/10/2019,2018
H01,Health Professionals,26900,103000,129900,06/10/2019,2018
F07,Securities & Investment,46550,69000,115550,06/10/2019,2018
K02,Lobbyists,85050,0,85050,06/10/2019,2018
W06,Retired,81190,0,81190,06/10/2019,2018
K01,Lawyers/Law Firms,45775,24000,69775,06/10/2019,2018
E01,Oil & Gas,850,63750,64600,06/10/2019,2018
A01,Crop Production & Basic Processing,20437,43250,63687,06/10/2019,2018
H03,Health Services/HMOs,16000,47500,63500,06/10/2019,2018
M02,Automotive,24050,38500,62550,06/10/2019,2018
