industry_code,industry_name,indivs,pacs,total,last_updated,cycle
A01,Crop Production & Basic Processing,5000,83500,88500,03/20/2023,2022
W06,Retired,62850,0,62850,03/20/2023,2022
F10,Real Estate,34818,7000,41818,03/20/2023,2022
Q03,Leadership PACs,0,41000,41000,03/20/2023,2022
Q01,Republican/Conservative,21300,13000,34300,03/20/2023,2022
C05,Building Materials & Equipment,31000,0,31000,03/20/2023,2022
C01,General Contractors,25300,5000,30300,03/20/2023,2022
D03,Misc Defense,20700,7500,28200,03/20/2023,2022
H01,Health Professionals,16600,10000,26600,03/20/2023,2022
A07,Agricultural Services/Products,3650,21000,24650,03/20/2023,2022
