industry_code,industry_name,indivs,pacs,total,last_updated,cycle
A01,Crop Production & Basic Processing,44755,50500,95255,06/10/2019,2018
D01,Defense Aerospace,1000,47000,48000,06/10/2019,2018
D03,Misc Defense,10400,32500,42900,06/10/2019,2018
F03,Commercial Banks,6900,33000,39900,06/10/2019,2018
M02,Automotive,22800,15000,37800,06/10/2019,2018
H01,Health Professionals,24950,10500,35450,06/10/2019,2018
K01,Lawyers/Law Firms,20926,8000,28926,06/10/2019,2018
E01,Oil & Gas,18287,10500,28787,06/10/2019,2018
K02,Lobbyists,25900,686,26586,06/10/2019,2018
W06,Retired,25642,0,25642,06/10/2019,2018
