industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F09,Insurance,14000,135500,149500,03/20/2023,2022
F07,Securities & Investment,65200,51500,116700,03/20/2023,2022
H01,Health Professionals,11300,100500,111800,03/20/2023,2022
F10,Real Estate,46700,40000,86700,03/20/2023,2022
K01,Lawyers/Law Firms,29795,50750,80545,03/20/2023,2022
P01,Building Trade Unions,0,63500,63500,03/20/2023,2022
Q05,Pro-Israel,40750,22100,62850,03/20/2023,2022
P02,Industrial Unions,0,58500,58500,03/20/2023,2022
P04,Public Sector Unions,0,57500,57500,03/20/2023,2022
H04,Pharmaceuticals/Health Products,3225,51500,54725,03/20/2023,2022
