industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F09,Insurance,7950,135500,143450,06/10/2019,2018
H01,Health Professionals,20475,70500,90975,06/10/2019,2018
A01,Crop Production & Basic Processing,17845,67500,85345,06/10/2019,2018
H04,Pharmaceuticals/Health Products,4500,80250,84750,06/10/2019,2018
F07,Securities & Investment,18900,58500,77400,06/10/2019,2018
F10,Real Estate,15850,55000,70850,06/10/2019,2018
H03,Health Services/HMOs,14000,56171,70171,06/10/2019,2018
N15,Misc Manufacturing & Distributing,22900,44500,67400,06/10/2019,2018
K01,Lawyers/Law Firms,30100,37000,67100,06/10/2019,2018
K02,Lobbyists,63750,2000,65750,06/10/2019,2018
