industry_code,industry_name,indivs,pacs,total,last_updated,cycle
K01,Lawyers/Law Firms,83480,5000,88480,03/20/2023,2022
W06,Retired,80159,0,80159,03/20/2023,2022
Q02,Democratic/Liberal,19944,47117,67061,03/20/2023,2022
F07,Securities & Investment,58433,0,58433,03/20/2023,2022
P01,Building Trade Unions,500,55000,55500,03/20/2023,2022
N05,Business Services,51334,0,51334,03/20/2023,2022
P02,Industrial Unions,3406,46000,49406,03/20/2023,2022
Q03,Leadership PACs,0,48500,48500,03/20/2023,2022
F10,Real Estate,47438,0,47438,03/20/2023,2022
W03,Civil Servants/Public Officials,43774,0,43774,03/20/2023,2022
