industry_code,industry_name,indivs,pacs,total,last_updated,cycle
H01,Health Professionals,135403,9500,144903,06/10/2019,2018
K01,Lawyers/Law Firms,94862,14500,109362,06/10/2019,2018
F10,Real Estate,36850,24000,60850,06/10/2019,2018
F07,Securities & Investment,17800,32000,49800,06/10/2019,2018
E01,Oil & Gas,2256,46500,48756,06/10/2019,2018
F09,Insurance,7405,37750,45155,06/10/2019,2018
P02,Industrial Unions,0,43500,43500,06/10/2019,2018
P01,Building Trade Unions,0,43000,43000,06/10/2019,2018
F11,Accountants,2003,37500,39503,06/10/2019,2018
F03,Commercial Banks,3000,35500,38500,06/10/2019,2018
