industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q03,Leadership PACs,0,64651,64651,06/10/2019,2018
P01,Building Trade Unions,0,52000,52000,06/10/2019,2018
E01,Oil & Gas,10850,40500,51350,06/10/2019,2018
Q01,Republican/Conservative,27937,16000,43937,06/10/2019,2018
F09,Insurance,12400,25000,37400,06/10/2019,2018
K01,Lawyers/Law Firms,23250,13750,37000,06/10/2019,2018
Q16,Candidate Committees,15400,18000,33400,06/10/2019,2018
F10,Real Estate,13000,17500,30500,06/10/2019,2018
W06,Retired,29065,0,29065,06/10/2019,2018
H01,Health Professionals,5925,16500,22425,06/10/2019,2018
