industry_code,industry_name,indivs,pacs,total,last_updated,cycle
N07,Casinos/Gambling,89950,2500,92450,06/10/2019,2018
H01,Health Professionals,28330,29500,57830,06/10/2019,2018
F10,Real Estate,35757,12500,48257,06/10/2019,2018
P04,Public Sector Unions,0,45500,45500,06/10/2019,2018
K01,Lawyers/Law Firms,12000,30727,42727,06/10/2019,2018
D01,Defense Aerospace,0,41000,41000,06/10/2019,2018
W06,Retired,37517,0,37517,06/10/2019,2018
P03,Transportation Unions,0,37500,37500,06/10/2019,2018
P02,Industrial Unions,0,32500,32500,06/10/2019,2018
A01,Crop Production & Basic Processing,0,29500,29500,06/10/2019,2018
