industry_code,industry_name,indivs,pacs,total,last_updated,cycle
H01,Health Professionals,58770,69250,128020,03/20/2023,2022
E01,Oil & Gas,66000,57500,123500,03/20/2023,2022
W06,Retired,111371,0,111371,03/20/2023,2022
M01,Air Transport,12200,72000,84200,03/20/2023,2022
F09,Insurance,8550,74000,82550,03/20/2023,2022
F10,Real Estate,45154,37000,82154,03/20/2023,2022
F07,Securities & Investment,33750,37400,71150,03/20/2023,2022
N03,Retail Sales,32500,14000,46500,03/20/2023,2022
Q03,Leadership PACs,0,40500,40500,03/20/2023,2022
K02,Lobbyists,39550,0,39550,03/20/2023,2022
