industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q03,Leadership PACs,0,114000,114000,03/20/2023,2022
W06,Retired,70762,0,70762,03/20/2023,2022
F07,Securities & Investment,50235,2000,52235,03/20/2023,2022
Q16,Candidate Committees,0,37500,37500,03/20/2023,2022
F10,Real Estate,26046,2500,28546,03/20/2023,2022
C05,Building Materials & Equipment,20700,1000,21700,03/20/2023,2022
A01,Crop Production & Basic Processing,3950,16000,19950,03/20/2023,2022
W02,Non-Profit Institutions,16921,0,16921,03/20/2023,2022
K01,Lawyers/Law Firms,14050,2000,16050,03/20/2023,2022
B02,TV/Movies/Music,13000,2500,15500,03/20/2023,2022
