industry_code,industry_name,indivs,pacs,total,last_updated,cycle
K01,Lawyers/Law Firms,27769,34550,62319,06/10/2019,2018
E08,Electric Utilities,1500,59000,60500,06/10/2019,2018
W04,Education,54456,1250,55706,06/10/2019,2018
M02,Automotive,12375,42000,54375,06/10/2019,2018
F10,Real Estate,31098,22500,53598,06/10/2019,2018
H01,Health Professionals,6924,46500,53424,06/10/2019,2018
B09,Telecom Services,3000,47000,50000,06/10/2019,2018
P01,Building Trade Unions,0,45000,45000,06/10/2019,2018
W06,Retired,44023,0,44023,06/10/2019,2018
P02,Industrial Unions,350,39000,39350,06/10/2019,2018
