industry_code,industry_name,indivs,pacs,total,last_updated,cycle
K01,Lawyers/Law Firms,106839,2500,109339,06/10/2019,2018
W06,Retired,95520,0,95520,06/10/2019,2018
W04,Education,86528,0,86528,06/10/2019,2018
F10,Real Estate,73011,0,73011,06/10/2019,2018
W02,Non-Profit Institutions,48784,2700,51484,06/10/2019,2018
N05,Business Services,40033,0,40033,06/10/2019,2018
Q09,Human Rights,15562,22000,37562,06/10/2019,2018
Q02,Democratic/Liberal,25901,8706,34607,06/10/2019,2018
F07,Securities & Investment,27398,0,27398,06/10/2019,2018
Q03,Leadership PACs,150,25500,25650,06/10/2019,2018
