industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,99460,0,99460,03/20/2023,2022
A01,Crop Production & Basic Processing,46000,29500,75500,03/20/2023,2022
A10,Forestry & Forest Products,54100,16100,70200,03/20/2023,2022
A06,Livestock,59230,10000,69230,03/20/2023,2022
Q03,Leadership PACs,0,44500,44500,03/20/2023,2022
N07,Casinos/Gambling,41700,0,41700,03/20/2023,2022
Q01,Republican/Conservative,28242,9000,37242,03/20/2023,2022
E01,Oil & Gas,4000,21500,25500,03/20/2023,2022
E08,Electric Utilities,500,23000,23500,03/20/2023,2022
F10,Real Estate,13400,10000,23400,03/20/2023,2022
