industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,186923,0,186923,03/20/2023,2022
F10,Real Estate,64230,7000,71230,03/20/2023,2022
H01,Health Professionals,34828,2500,37328,03/20/2023,2022
C01,General Contractors,26416,4500,30916,03/20/2023,2022
C02,Home Builders,17400,10500,27900,03/20/2023,2022
F07,Securities & Investment,26975,0,26975,03/20/2023,2022
M02,Automotive,14700,10500,25200,03/20/2023,2022
H04,Pharmaceuticals/Health Products,25075,0,25075,03/20/2023,2022
Q03,Leadership PACs,0,22000,22000,03/20/2023,2022
N05,Business Services,19170,1000,20170,03/20/2023,2022
