industry_code,industry_name,indivs,pacs,total,last_updated,cycle
P04,Public Sector Unions,0,43500,43500,03/20/2023,2022
H01,Health Professionals,34271,9000,43271,03/20/2023,2022
P01,Building Trade Unions,0,37500,37500,03/20/2023,2022
K01,Lawyers/Law Firms,26896,9000,35896,03/20/2023,2022
W06,Retired,32095,0,32095,03/20/2023,2022
P02,Industrial Unions,0,27500,27500,03/20/2023,2022
F07,Securities & Investment,25050,0,25050,03/20/2023,2022
F10,Real Estate,9836,13000,22836,03/20/2023,2022
P03,Transportation Unions,0,20500,20500,03/20/2023,2022
A01,Crop Production & Basic Processing,175,18000,18175,03/20/2023,2022
