industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q03,Leadership PACs,20200,203770,223970,06/10/2019,2018
K01,Lawyers/Law Firms,132519,13000,145519,06/10/2019,2018
Q02,Democratic/Liberal,93379,33099,126478,06/10/2019,2018
Q16,Candidate Committees,3300,105500,108800,06/10/2019,2018
W06,Retired,86853,0,86853,06/10/2019,2018
N07,Casinos/Gambling,48588,26500,75088,06/10/2019,2018
F10,Real Estate,61349,10000,71349,06/10/2019,2018
H01,Health Professionals,66079,5000,71079,06/10/2019,2018
F07,Securities & Investment,66332,0,66332,06/10/2019,2018
K02,Lobbyists,58809,0,58809,06/10/2019,2018
