industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F07,Securities & Investment,161857,21500,183357,03/20/2023,2022
W06,Retired,173450,0,173450,03/20/2023,2022
F10,Real Estate,127623,36500,164123,03/20/2023,2022
M02,Automotive,68250,35490,103740,03/20/2023,2022
E01,Oil & Gas,63351,31500,94851,03/20/2023,2022
F09,Insurance,27998,61500,89498,03/20/2023,2022
Q03,Leadership PACs,0,80400,80400,03/20/2023,2022
F03,Commercial Banks,15650,54000,69650,03/20/2023,2022
K01,Lawyers/Law Firms,43930,4000,47930,03/20/2023,2022
F11,Accountants,12200,21000,33200,03/20/2023,2022
