industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,1783913,0,1783913,06/10/2019,2018
K01,Lawyers/Law Firms,1439462,42250,1481712,06/10/2019,2018
F07,Securities & Investment,986278,161700,1147978,06/10/2019,2018
Q08,Women's Issues,793063,57522,850585,06/10/2019,2018
F10,Real Estate,657498,79000,736498,06/10/2019,2018
W04,Education,627920,6500,634420,06/10/2019,2018
Q02,Democratic/Liberal,485585,44579,530164,06/10/2019,2018
H01,Health Professionals,398944,122000,520944,06/10/2019,2018
Q03,Leadership PACs,0,491574,491574,06/10/2019,2018
N05,Business Services,386655,0,386655,06/10/2019,2018
