industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F09,Insurance,6750,110000,116750,06/10/2019,2018
H01,Health Professionals,4000,86000,90000,06/10/2019,2018
A01,Crop Production & Basic Processing,7750,68500,76250,06/10/2019,2018
A07,Agricultural Services/Products,100,70750,70850,06/10/2019,2018
K02,Lobbyists,57250,2000,59250,06/10/2019,2018
F07,Securities & Investment,13500,40500,54000,06/10/2019,2018
F03,Commercial Banks,3250,44000,47250,06/10/2019,2018
F11,Accountants,0,44000,44000,06/10/2019,2018
F10,Real Estate,1250,33500,34750,06/10/2019,2018
Q03,Leadership PACs,0,33500,33500,06/10/2019,2018
