industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q03,Leadership PACs,3200,305232,308432,06/10/2019,2018
F07,Securities & Investment,125475,26000,151475,06/10/2019,2018
A01,Crop Production & Basic Processing,64763,68500,133263,06/10/2019,2018
F10,Real Estate,86851,20500,107351,06/10/2019,2018
W06,Retired,89404,0,89404,06/10/2019,2018
E04,Mining,64150,20250,84400,06/10/2019,2018
Q16,Candidate Committees,2350,78657,81007,06/10/2019,2018
C01,General Contractors,65875,12000,77875,06/10/2019,2018
F09,Insurance,29231,35500,64731,06/10/2019,2018
Q01,Republican/Conservative,23590,37037,60627,06/10/2019,2018
