industry_code,industry_name,indivs,pacs,total,last_updated,cycle
E01,Oil & Gas,227150,313900,541050,06/10/2019,2018
F07,Securities & Investment,421766,109500,531266,06/10/2019,2018
H01,Health Professionals,285675,229100,514775,06/10/2019,2018
Q03,Leadership PACs,0,377900,377900,06/10/2019,2018
K02,Lobbyists,352916,3000,355916,06/10/2019,2018
H04,Pharmaceuticals/Health Products,95850,225500,321350,06/10/2019,2018
E08,Electric Utilities,92150,226250,318400,06/10/2019,2018
K01,Lawyers/Law Firms,97650,129500,227150,06/10/2019,2018
F09,Insurance,59300,166000,225300,06/10/2019,2018
F10,Real Estate,159750,58000,217750,06/10/2019,2018
